Student_ID,Subject_key,ScoreTypeKey,Score,DateKey
9413,6,1,78,20240404
3043,4,1,84,20250307
9394,2,1,45,20240509
7680,1,1,57,20240311
4868,1,1,40,20240629
5295,1,1,52,20241006
3096,4,1,77,20240324
4623,5,1,55,20240406
561,6,1,100,20240628
8475,1,1,82,20240731
11,5,1,71,20250211
7063,4,1,65,20240516
6817,1,1,81,20241201
3363,6,1,67,20240924
10608,4,1,59,20240826
8396,5,1,86,20240921
9367,4,1,80,20241116
4467,6,1,96,20240426
4345,4,1,55,20241226
8632,5,1,40,20250210
5667,6,1,75,20240702
5888,5,1,100,20250218
3728,3,1,95,20240514
8651,3,1,76,20240927
501,6,1,71,20240911
930,5,1,57,20240805
5483,4,1,100,20240810
522,5,1,50,20240804
2356,4,1,53,20240430
4038,5,1,98,20240312
6393,4,1,50,20250303
10879,5,1,95,20240627
5031,6,1,66,20240829
990,4,1,64,20240625
3485,6,1,63,20240924
3815,1,1,89,20241121
6842,3,1,100,20240829
508,4,1,63,20240314
2766,4,1,100,20240417
1549,4,1,74,20240726
6117,1,1,100,20240704
7012,1,1,66,20250207
9625,3,1,100,20240319
7223,5,1,100,20240803
7526,3,1,84,20250211
5411,4,1,86,20250224
5747,3,1,80,20240813
11653,1,1,45,20240717
8159,4,1,49,20240313
10422,5,1,40,20240901
6130,6,1,82,20240624
3575,3,1,96,20240319
10054,4,1,95,20241111
3661,2,1,80,20250113
743,2,1,48,20250209
9109,6,1,100,20240827
1272,4,1,85,20250308
8935,3,1,60,20240803
6301,6,1,51,20240912
1994,1,1,54,20240830
6747,4,1,58,20240910
6636,4,1,99,20241209
10348,3,1,61,20241102
474,4,1,85,20240801
11633,6,1,86,20240707
5234,6,1,100,20241208
10967,6,1,77,20240422
320,1,1,64,20240812
9074,5,1,47,20241111
6716,6,1,74,20250211
5558,1,1,78,20241229
5607,3,1,97,20240526
5338,3,1,66,20250117
2901,3,1,95,20240703
8856,2,1,100,20240806
51,3,1,40,20240803
3439,3,1,79,20240920
6524,6,1,93,20250201
3955,6,1,100,20250107
10033,6,1,58,20240910
9651,3,1,54,20240727
10781,3,1,71,20240918
10139,5,1,84,20241212
267,5,1,100,20240802
9846,2,1,69,20240629
10539,6,1,48,20250307
8058,5,1,50,20240528
3178,5,1,81,20241020
7534,4,1,69,20240815
4655,4,1,43,20240416
7048,6,1,100,20240825
3281,1,1,100,20240928
2247,6,1,54,20240728
11824,5,1,90,20241021
3709,6,1,63,20240616
2318,4,1,80,20240618
9477,4,1,71,20250228
10987,1,1,72,20241225
5238,2,1,69,20240330
6825,1,1,40,20241106
10633,3,1,75,20241230
2146,2,1,47,20240905
3934,2,1,68,20241109
10645,1,1,63,20240411
3784,3,1,91,20240718
4050,5,1,52,20250126
2887,1,1,76,20250201
5457,1,1,79,20241017
8304,3,1,48,20240726
1344,4,1,42,20240320
7408,6,1,71,20240409
4798,4,1,100,20240918
1941,1,1,62,20240603
5036,2,1,52,20250305
209,4,1,100,20250214
8313,3,1,100,20240513
8644,5,1,46,20240614
7391,1,1,90,20241206
1342,2,1,67,20240423
4256,2,1,100,20240430
9730,2,1,67,20241022
1088,2,1,73,20240423
9413,1,1,49,20250105
3400,3,1,40,20240915
3149,6,1,48,20240909
5601,2,1,62,20240525
3313,6,1,58,20241220
5693,3,1,86,20240405
5375,6,1,100,20240706
8782,1,1,65,20250121
5289,4,1,100,20240411
5224,3,1,82,20240925
2328,1,1,70,20250202
8015,2,1,69,20240623
10614,1,1,57,20250114
6540,3,1,62,20240928
2863,2,1,100,20240912
9000,6,1,49,20250131
5242,6,1,68,20241101
2284,6,1,58,20240727
3074,5,1,98,20250212
8462,2,1,100,20250109
9562,3,1,41,20250209
9748,3,1,51,20240510
7686,6,1,42,20250111
10577,3,1,100,20241009
8562,5,1,56,20241108
1468,3,1,100,20241007
7446,6,1,78,20240814
700,5,1,48,20240717
6473,4,1,96,20241109
11355,2,1,61,20250301
11875,2,1,45,20240408
964,6,1,92,20250228
5293,2,1,67,20241011
2491,1,1,83,20241204
9377,3,1,52,20240611
11235,5,1,70,20240516
7567,3,1,41,20240705
3911,3,1,100,20241011
4636,5,1,96,20240411
11377,5,1,87,20240324
7909,3,1,74,20241231
12018,2,1,40,20240612
8639,5,1,47,20240524
1553,3,1,53,20240629
6878,1,1,89,20240907
2148,2,1,100,20250304
8826,6,1,79,20240709
10686,1,1,100,20240829
6820,5,1,100,20241218
8830,4,1,78,20240928
6969,3,1,94,20240710
8517,3,1,73,20240915
2592,2,1,100,20240502
12025,3,1,100,20240808
4277,6,1,78,20241119
5405,5,1,89,20240810
6309,5,1,73,20240814
6099,4,1,98,20250223
6451,3,1,87,20240812
801,3,1,81,20241030
4630,4,1,67,20240518
8811,3,1,100,20241021
2894,6,1,95,20241114
4244,5,1,40,20250106
11736,1,1,95,20250206
3529,3,1,100,20250308
9619,1,1,100,20240808
372,3,1,78,20240922
1877,3,1,100,20241204
6817,5,1,100,20240503
6253,2,1,100,20241218
1515,1,1,96,20240609
5513,2,1,100,20240630
1802,4,1,71,20250126
9137,3,1,100,20240615
490,3,1,91,20250201
10832,6,1,69,20240425
10273,1,1,99,20240417
5642,1,1,42,20241209
3014,2,1,97,20240613
4982,2,1,47,20240413
5909,5,1,52,20240917
6930,5,1,42,20240513
8953,6,1,95,20240420
10936,4,1,74,20240707
6510,2,1,76,20250113
9743,3,1,77,20241028
764,3,1,51,20240602
2245,1,1,94,20240515
8323,5,1,86,20240507
8686,5,1,43,20241026
9387,1,1,100,20240930
10244,2,1,75,20240719
6496,2,1,100,20240604
10860,2,1,46,20241112
1834,1,1,48,20240904
5462,1,1,100,20240520
6732,5,1,100,20240926
4983,1,1,40,20240825
2449,5,1,40,20240324
4240,2,1,100,20240716
8650,3,1,52,20240523
3794,6,1,70,20240617
4794,4,1,100,20250122
1812,6,1,74,20241020
11128,2,1,54,20240526
9255,1,1,41,20240413
975,5,1,100,20240929
11100,1,1,44,20240610
186,3,1,94,20240922
378,1,1,49,20240803
289,2,1,54,20240712
3841,6,1,73,20250206
1130,3,1,47,20241213
346,1,1,75,20240502
4891,1,1,55,20241020
3347,5,1,87,20241213
5851,3,1,90,20240412
9819,6,1,58,20240508
6472,4,1,62,20250105
684,4,1,91,20250217
5434,3,1,75,20250202
10711,2,1,58,20240819
4033,5,1,69,20241108
182,1,1,69,20241031
4670,3,1,100,20240727
9337,4,1,71,20240412
992,4,1,73,20250219
6053,5,1,78,20250131
297,5,1,53,20250206
9702,1,1,99,20241012
7957,5,1,50,20250130
4709,2,1,67,20240516
486,1,1,78,20240324
8180,6,1,40,20241103
8591,2,1,75,20240622
3230,1,1,80,20241016
7862,4,1,78,20240628
5,2,1,75,20250106
6184,4,1,53,20240807
838,1,1,74,20240602
10359,2,1,100,20241109
3155,1,1,65,20240927
5249,2,1,70,20240407
975,6,1,81,20240816
7831,3,1,100,20240518
10724,6,1,48,20240408
7963,2,1,86,20241117
11870,6,1,69,20240610
8192,1,1,92,20250225
8404,2,1,82,20241227
11588,6,1,42,20240418
4629,6,1,100,20241126
8073,3,1,42,20250215
10299,3,1,77,20240625
7338,3,1,63,20250213
9234,2,1,94,20240719
5798,2,1,70,20240621
11284,2,1,54,20240720
10428,3,1,67,20250114
6616,4,1,88,20240325
4410,2,1,75,20240508
1512,6,1,100,20240825
7747,5,1,100,20240702
10940,2,1,100,20250215
179,1,1,79,20241007
1945,6,1,76,20240910
3785,1,1,100,20250130
6034,4,1,76,20241227
6513,6,1,42,20240525
8122,6,1,86,20240402
10815,5,1,91,20250305
9092,2,1,100,20240712
589,1,1,53,20240704
3024,1,1,48,20240624
5747,2,1,70,20241218
5599,5,1,48,20240406
2991,6,1,100,20240402
4474,5,1,84,20250118
5739,1,1,53,20240616
6154,3,1,84,20240512
4983,2,1,59,20240507
11765,5,1,73,20240530
1548,1,1,55,20240325
3006,2,1,41,20250112
8547,3,1,100,20250124
11987,1,1,77,20240411
6326,1,1,52,20250204
10339,2,1,42,20250303
4061,4,1,54,20241013
5914,2,1,67,20241017
843,6,1,69,20250224
5887,3,1,68,20250202
8079,1,1,90,20240917
4091,3,1,73,20240528
6544,3,1,50,20241213
6411,5,1,72,20240502
814,5,1,100,20240807
6058,5,1,76,20250117
3519,6,1,76,20240911
7871,3,1,90,20240630
6606,1,1,92,20240825
10180,6,1,89,20241017
4600,5,1,85,20240815
3084,2,1,53,20241204
8927,2,1,100,20240611
6954,5,1,77,20250220
2399,2,1,100,20240806
6573,3,1,100,20240930
2509,5,1,67,20240607
6514,5,1,89,20240620
6045,2,1,100,20240719
10840,2,1,100,20250107
2898,6,1,73,20240723
11153,4,1,64,20240623
11927,3,1,97,20241121
4038,5,1,50,20250227
386,2,1,90,20241220
1674,5,1,50,20240606
90,3,1,71,20240718
5832,4,1,100,20250118
1867,1,1,74,20240915
9177,3,1,100,20240805
138,5,1,63,20241209
6456,2,1,53,20241009
6762,1,1,82,20250108
9091,3,1,51,20241021
3690,4,1,87,20241207
9421,2,1,100,20240604
442,2,1,48,20241010
8972,4,1,73,20240918
10445,5,1,49,20240826
3241,1,1,94,20240330
3278,5,1,71,20250305
11988,3,1,67,20240322
8845,2,1,97,20241222
10707,6,1,44,20240525
4462,5,1,45,20240924
9425,4,1,81,20240925
3439,6,1,100,20240519
8009,2,1,58,20250117
5999,3,1,70,20240629
10766,4,1,78,20241202
1953,1,1,86,20240311
6966,6,1,100,20240526
1027,4,1,65,20240429
9211,2,1,100,20240816
9846,5,1,100,20250208
915,3,1,47,20240907
2950,3,1,42,20240410
4669,6,1,46,20241207
6459,1,1,81,20250201
1668,4,1,100,20250114
6776,2,1,100,20241210
9499,6,1,86,20241111
2244,3,1,57,20250123
242,5,1,77,20240715
3826,2,1,87,20241227
8271,6,1,75,20250301
2976,3,1,100,20241221
11579,5,1,75,20240312
764,1,1,77,20240719
10627,4,1,73,20250122
10925,3,1,48,20240723
740,5,1,78,20250106
4199,4,1,90,20240315
1416,1,1,72,20240429
7746,2,1,54,20241017
2729,4,1,64,20240827
3880,1,1,71,20241120
7223,1,1,50,20240522
848,6,1,100,20240610
7774,4,1,44,20250206
4509,2,1,48,20240421
7039,1,1,62,20240430
11882,2,1,77,20250104
5773,3,1,100,20240609
3682,6,1,57,20240729
9112,6,1,46,20240312
5761,4,1,65,20250120
10959,4,1,66,20241203
7359,4,1,100,20241102
11413,2,1,67,20250103
11801,6,1,41,20240405
8936,5,1,51,20240913
8177,2,1,100,20241225
9005,4,1,85,20250202
1496,5,1,94,20241031
9234,4,1,74,20240727
216,3,1,100,20240914
10389,4,1,64,20250106
8931,1,1,81,20250122
5162,3,1,89,20241018
4562,6,1,66,20241104
10330,3,1,62,20241208
8910,6,1,68,20240404
10193,5,1,55,20240711
980,3,1,68,20240417
8337,1,1,56,20240411
11531,5,1,45,20240810
5442,4,1,64,20240809
3465,6,1,100,20240820
5532,4,1,75,20240522
8756,1,1,68,20240731
2367,5,1,75,20240702
6128,5,1,100,20250107
9861,3,1,47,20241104
4772,2,1,43,20240820
7357,1,1,55,20241013
10967,1,1,76,20240831
8751,1,1,69,20240807
1380,2,1,46,20250101
7455,6,1,52,20240724
10089,2,1,97,20240801
3356,1,1,100,20240521
7253,4,1,85,20240729
2451,5,1,95,20240505
7491,4,1,85,20241126
6255,5,1,95,20240329
1350,3,1,66,20240731
6543,6,1,40,20250304
10205,3,1,53,20240902
9741,1,1,42,20250111
8545,4,1,40,20241207
12051,1,1,67,20240808
2126,2,1,98,20241210
2406,3,1,79,20240703
11190,2,1,73,20241101
8884,3,1,57,20240514
11780,5,1,46,20250307
2819,5,1,79,20241208
8043,5,1,61,20241023
5914,4,1,72,20240514
8393,2,1,54,20240502
7190,1,1,53,20240823
2737,2,1,53,20240731
8747,1,1,68,20241115
8874,2,1,54,20240515
7396,5,1,52,20241214
8375,3,1,100,20240430
9502,6,1,85,20240815
11857,2,1,62,20241210
4270,4,1,88,20250104
11893,5,1,70,20250131
7932,3,1,98,20240731
1695,1,1,71,20240704
4182,2,1,68,20240508
899,2,1,82,20250108
9883,2,1,40,20240729
10967,1,1,82,20250209
11064,1,1,100,20240815
8494,5,1,58,20250212
8548,3,1,57,20250218
9720,2,1,65,20240804
5596,5,1,100,20240414
7425,3,1,76,20250118
4883,3,1,66,20250123
12150,1,1,40,20241006
9492,6,1,100,20240909
6661,6,1,54,20241129
4659,1,1,46,20240804
7236,1,1,97,20240820
10454,5,1,64,20240429
10818,3,1,77,20240906
1168,1,1,86,20240825
427,6,1,40,20241010
12003,6,1,80,20241110
6953,3,1,66,20240508
7529,2,1,70,20240404
11041,3,1,68,20240925
11668,1,1,96,20241204
2225,6,1,83,20240825
2289,3,1,100,20250204
6031,5,1,84,20250106
9503,5,1,77,20241031
9960,1,1,80,20240509
1735,4,1,78,20241025
6765,1,1,100,20250206
4686,5,1,97,20241028
4631,5,1,94,20241030
447,5,1,80,20241009
5656,5,1,95,20241223
6919,1,1,98,20240911
2010,4,1,100,20240902
7178,2,1,48,20240610
5051,3,1,53,20240928
660,3,1,88,20240709
991,3,1,74,20240802
1924,4,1,58,20241121
9248,1,1,45,20240801
1337,4,1,100,20240710
10240,1,1,51,20240329
8194,2,1,90,20241215
5101,1,1,100,20240520
9113,3,1,94,20240716
3214,6,1,100,20240415
7041,4,1,49,20240422
4692,2,1,100,20241217
2040,6,1,44,20240630
5481,6,1,96,20250215
11327,6,1,43,20240920
1711,5,1,46,20240513
5412,1,1,100,20250110
9336,3,1,52,20241217
4165,6,1,76,20250227
5940,3,1,74,20240422
10129,2,1,81,20240630
9931,6,1,85,20240603
10945,4,1,98,20250127
706,6,1,62,20241204
9183,3,1,49,20241104
6238,4,1,100,20240811
2443,2,1,100,20240326
11434,3,1,71,20240807
10253,2,1,43,20240627
8290,6,1,100,20250214
7127,3,1,81,20240408
11155,3,1,97,20240329
4646,6,1,96,20250305
3239,3,1,100,20240415
5553,3,1,48,20240415
5024,1,1,100,20240419
8177,2,1,100,20241116
605,3,1,75,20240515
967,4,1,96,20250227
828,6,1,55,20241003
6161,1,1,72,20240604
5302,4,1,100,20240921
7725,5,1,82,20241213
6268,1,1,100,20241119
2936,4,1,67,20241213
12054,5,1,41,20240831
11704,3,1,83,20241001
735,4,1,60,20240517
676,6,1,47,20241004
1213,2,1,100,20240914
5131,4,1,51,20241210
2850,4,1,46,20240519
8237,6,1,76,20240812
2887,5,1,61,20240722
9013,3,1,100,20240423
2170,1,1,82,20240519
11945,3,1,100,20240620
11883,2,1,63,20240415
12100,6,1,78,20240321
6244,3,1,50,20240319
1398,4,1,100,20240826
7787,4,1,46,20241022
7711,4,1,53,20250102
11657,3,1,98,20240922
4414,3,1,80,20240406
727,5,1,85,20250217
9152,5,1,85,20240928
5190,5,1,59,20241005
8494,4,1,85,20241225
3185,1,1,48,20240426
1435,5,1,45,20241218
8384,5,1,89,20240709
219,6,1,57,20250221
9961,3,1,71,20241112
3353,3,1,52,20250112
4941,6,1,80,20250128
2410,1,1,72,20240706
8811,2,1,45,20250223
10807,2,1,86,20240419
9064,4,1,67,20240316
9347,4,1,45,20240805
6598,2,1,69,20250131
4579,1,1,100,20240629
1794,1,1,75,20240406
11218,5,1,45,20240412
6264,3,1,61,20250107
5580,5,1,85,20241107
2264,6,1,70,20250227
9454,3,1,48,20240920
5492,3,1,47,20241113
6842,6,1,100,20241125
2632,3,1,69,20240613
6983,3,1,52,20240409
2263,1,1,61,20240325
5083,6,1,90,20241206
2399,2,1,70,20240423
5917,2,1,46,20241012
7168,4,1,56,20240605
3875,2,1,51,20241213
8875,2,1,100,20240320
3202,1,1,46,20240523
9118,1,1,68,20241120
4028,6,1,99,20240527
12052,4,1,100,20250112
4666,6,1,84,20240521
10843,1,1,48,20250104
5419,2,1,41,20240608
11491,1,1,81,20241001
3018,5,1,100,20240523
20,6,1,75,20240706
6461,1,1,50,20241121
11894,6,1,72,20250101
9621,4,1,84,20240902
2204,2,1,90,20240814
3763,6,1,93,20240803
1345,6,1,99,20241026
10476,4,1,66,20240713
5988,3,1,66,20241225
10816,3,1,100,20240928
10614,4,1,97,20240910
2954,4,1,100,20240805
4710,6,1,49,20240911
8652,4,1,100,20240418
7249,3,1,90,20240921
6688,3,1,100,20240424
8691,5,1,91,20240423
6637,1,1,77,20241020
2451,2,1,71,20241030
1281,3,1,95,20241209
7721,2,1,73,20240503
1413,5,1,82,20240620
11812,2,1,92,20241101
10255,4,1,86,20241112
3177,2,1,64,20240430
3333,3,1,79,20241001
11905,5,1,92,20240702
7646,4,1,52,20240610
5211,5,1,56,20250122
6155,1,1,71,20240619
11856,1,1,56,20240804
11803,4,1,50,20240721
4735,5,1,78,20241018
390,3,1,48,20240721
3165,5,1,64,20240708
3375,5,1,100,20240716
9193,3,1,45,20241114
5809,2,1,68,20241126
783,5,1,100,20240420
6991,2,1,100,20250108
9236,3,1,78,20241214
1859,2,1,65,20240624
4097,2,1,94,20240812
6271,5,1,43,20250303
5266,2,1,46,20250125
10726,5,1,95,20240722
1823,3,1,44,20240616
10783,4,1,64,20250110
8032,1,1,93,20241208
6924,5,1,89,20240426
8332,4,1,100,20240310
11737,5,1,82,20250122
11541,1,1,95,20241105
10284,3,1,59,20241202
2063,1,1,82,20241222
3897,5,1,89,20241214
4443,5,1,80,20241030
5174,6,1,100,20241018
5142,6,1,42,20240719
8230,5,1,61,20241013
2153,4,1,40,20240809
11201,1,1,44,20240526
4869,3,1,62,20240513
5549,5,1,90,20250115
5850,3,1,43,20240412
4136,2,1,98,20250214
1875,5,1,42,20241208
11035,2,1,93,20241113
10181,1,1,81,20241012
10879,2,1,49,20240509
4507,4,1,46,20240419
107,6,1,100,20240806
3095,3,1,71,20240907
11366,2,1,90,20241212
11153,3,1,83,20240524
1334,4,1,88,20240722
11570,5,1,97,20241210
2418,3,1,48,20250114
5692,3,1,62,20240919
8806,2,1,42,20241231
8702,3,1,53,20240803
377,6,1,82,20240927
4063,2,1,93,20240606
5025,1,1,71,20241025
4403,4,1,100,20240809
2395,3,1,41,20241115
1107,2,1,100,20250110
7848,6,1,100,20250103
9064,2,1,68,20250215
3271,6,1,54,20241016
3457,4,1,99,20240918
3003,3,1,41,20240407
5527,6,1,83,20250211
2505,4,1,58,20250104
7862,4,1,100,20241109
10045,3,1,60,20240710
1264,4,1,48,20240314
5291,6,1,100,20250221
4458,2,1,83,20241114
1173,4,1,95,20240414
1609,6,1,92,20241022
6998,3,1,82,20250127
1596,5,1,71,20240408
6717,3,1,69,20240327
6140,1,1,94,20241122
5555,4,1,49,20241011
5405,3,1,86,20250205
7727,2,1,98,20241120
1107,6,1,91,20240918
10937,5,1,72,20240415
5446,1,1,96,20241101
6474,6,1,68,20240925
1509,2,1,59,20241028
6625,1,1,81,20240604
576,1,1,76,20240330
1317,6,1,57,20241031
5067,3,1,76,20240910
10677,3,1,80,20240309
11358,5,1,65,20241206
4661,4,1,77,20240915
1906,6,1,99,20240425
10642,3,1,59,20241117
7106,3,1,55,20241030
1410,5,1,89,20240624
8974,3,1,56,20241121
87,6,1,42,20240310
5873,2,1,73,20241108
232,6,1,49,20240705
1796,3,1,88,20241102
11611,1,1,94,20250105
1473,1,1,99,20240314
621,5,1,76,20240906
10864,4,1,100,20240321
8199,3,1,79,20240425
5093,6,1,100,20240324
4674,6,1,89,20240930
4527,1,1,100,20250118
9165,6,1,94,20240926
6051,4,1,100,20240530
510,5,1,69,20240401
5668,1,1,97,20240630
3973,5,1,41,20240312
2777,5,1,43,20240318
10739,2,1,99,20240623
9954,1,1,88,20250305
1874,2,1,72,20250102
9772,5,1,70,20241212
4018,1,1,55,20250116
6926,4,1,100,20250130
6277,1,1,65,20250125
4508,4,1,80,20240314
4061,5,1,61,20241219
1960,4,1,54,20240602
9768,2,1,50,20241212
8299,5,1,64,20250112
8156,3,1,80,20241013
666,5,1,92,20250203
9944,4,1,59,20250202
5626,3,1,43,20250208
10583,6,1,100,20240708
5068,5,1,67,20240711
4851,6,1,100,20250122
9548,3,1,81,20240424
6341,1,1,100,20241112
1864,5,1,66,20240919
10946,3,1,84,20241103
2849,4,1,82,20250101
9156,6,1,81,20241222
11598,2,1,92,20240718
10145,6,1,87,20240319
4695,5,1,85,20241018
11334,4,1,57,20240521
10605,2,1,44,20240404
11218,3,1,44,20240309
3685,2,1,63,20241117
4151,2,1,45,20250225
9157,4,1,88,20240915
7322,4,1,75,20240925
7245,5,1,72,20240402
1091,6,1,94,20240927
1873,6,1,97,20241228
2577,2,1,93,20240801
5209,3,1,88,20240603
1583,4,1,89,20240403
7713,4,1,50,20241224
4716,2,1,56,20241031
7311,6,1,76,20240822
6310,2,1,92,20241031
306,1,1,99,20240630
6193,5,1,48,20240901
7278,5,1,86,20240427
5191,3,1,100,20240426
9054,6,1,100,20240517
9391,2,1,65,20241115
1672,5,1,66,20240910
4348,4,1,99,20240410
5280,4,1,87,20241104
1979,1,1,71,20240424
5105,2,1,89,20240924
3801,2,1,100,20241128
5713,5,1,76,20241214
2352,2,1,99,20240504
675,4,1,62,20241002
4067,4,1,99,20240409
3652,2,1,53,20240703
7076,6,1,100,20240626
7457,2,1,89,20240924
5981,6,1,75,20241125
8696,4,1,94,20241001
4929,6,1,100,20240705
8905,4,1,40,20240404
2524,5,1,49,20240712
6318,5,1,48,20240430
9150,3,1,50,20240620
2198,5,1,43,20241016
8781,2,1,58,20240802
11588,4,1,97,20240315
1314,5,1,70,20240628
6198,2,1,98,20241007
3609,1,1,50,20240811
10691,5,1,91,20241224
7127,6,1,90,20250221
8702,2,1,41,20250216
7087,5,1,90,20241224
7387,6,1,100,20240403
5098,4,1,56,20240506
7635,4,1,65,20241003
4356,6,1,100,20240604
4821,5,1,97,20250201
9617,4,1,77,20250219
8424,6,1,44,20240812
2755,2,1,100,20240712
2350,3,1,97,20240712
4461,4,1,90,20250120
3490,3,1,46,20240425
8513,5,1,51,20240726
4029,3,1,100,20240903
6101,3,1,65,20240712
3587,3,1,52,20240426
10934,2,1,100,20241029
5273,5,1,64,20240919
9050,1,1,43,20240404
3381,1,1,70,20240524
557,1,1,95,20240909
5246,3,1,60,20241215
6235,6,1,90,20241214
329,1,1,100,20240529
4510,3,1,66,20250225
11738,6,1,79,20241006
9103,6,1,96,20250222
7778,1,1,69,20241124
1690,6,1,100,20240514
2860,6,1,59,20240826
6838,6,1,89,20240630
9041,2,1,48,20240918
10712,2,1,56,20240327
144,3,1,96,20240702
3751,1,1,58,20240628
3071,3,1,77,20240406
11471,6,1,44,20240706
9342,5,1,66,20240624
4201,2,1,57,20250122
6146,6,1,96,20240405
3246,2,1,59,20240914
5994,3,1,91,20240902
10683,4,1,75,20241205
11670,6,1,96,20241122
1970,5,1,48,20241110
11391,5,1,49,20240620
1944,3,1,89,20240709
2746,5,1,100,20240510
2785,4,1,83,20250208
2907,2,1,49,20240423
8982,5,1,100,20240713
11043,6,1,55,20250222
7499,1,1,46,20240725
9750,2,1,100,20241127
12093,1,1,61,20240824
5041,5,1,77,20240329
8442,4,1,47,20240320
9426,5,1,92,20240403
11589,3,1,41,20240406
7178,4,1,100,20240703
5342,6,1,57,20241023
8595,1,1,61,20250103
1976,2,1,91,20240724
1392,6,1,89,20240320
738,4,1,67,20250112
9614,4,1,100,20241217
2384,3,1,46,20241007
7041,3,1,100,20241110
11722,5,1,44,20240313
5294,5,1,100,20241219
4446,2,1,79,20241104
5588,2,1,57,20250107
5890,3,1,82,20241226
9197,3,1,79,20241109
5681,2,1,60,20240408
4308,3,1,100,20241008
10918,4,1,87,20250101
8121,1,1,91,20240710
2696,2,1,100,20241226
4680,4,1,67,20241225
7205,5,1,100,20240913
5793,3,1,97,20240927
759,2,1,75,20240525
3559,5,1,75,20240410
5189,4,1,100,20250301
9338,4,1,73,20241218
9898,6,1,88,20240923
2112,3,1,75,20240422
4517,1,1,47,20241024
8006,2,1,94,20240818
8516,5,1,74,20250227
5558,3,1,49,20241011
5641,1,1,100,20240625
10461,3,1,79,20240827
9429,4,1,89,20240621
594,1,1,77,20241017
7304,1,1,99,20240722
1841,5,1,65,20241122
3269,3,1,76,20241111
5176,2,1,98,20241106
1240,4,1,89,20240622
5990,6,1,68,20240905
11685,6,1,42,20240930
3745,6,1,73,20240401
2499,2,1,56,20240912
1370,5,1,100,20241118
1874,5,1,99,20240425
3933,5,1,87,20241104
1036,4,1,89,20250301
926,4,1,98,20240430
4677,1,1,100,20240710
9756,2,1,93,20250111
7745,4,1,73,20240412
2824,3,1,100,20240809
7296,3,1,81,20240717
10754,6,1,62,20240311
5743,2,1,89,20241212
7264,5,1,64,20241224
6782,3,1,44,20240917
2919,4,1,88,20241125
6505,3,1,83,20240708
7506,2,1,92,20250211
6358,1,1,75,20250304
4612,6,1,53,20240726
1794,1,1,46,20240726
2447,5,1,69,20240711
6410,1,1,100,20240926
8539,3,1,75,20250105
4624,2,1,43,20240615
11222,5,1,82,20240423
8776,5,1,48,20241019
10357,3,1,95,20240715
807,6,1,67,20241109
10250,4,1,59,20250306
164,2,1,49,20241008
9019,4,1,95,20240921
9513,6,1,87,20241126
5987,5,1,100,20240902
6066,1,1,47,20241115
7310,6,1,81,20241108
8222,3,1,47,20250223
10378,5,1,91,20240731
7849,1,1,100,20250122
6877,3,1,100,20241006
1178,1,1,53,20250203
3340,1,1,100,20240906
6030,3,1,59,20240612
3633,6,1,100,20241219
165,5,1,91,20240521
10915,1,1,100,20240320
10854,6,1,77,20240411
882,3,1,100,20241029
4687,2,1,71,20240424
11906,2,1,89,20241112
6847,2,1,90,20240914
2663,1,1,65,20240705
6685,4,1,100,20240426
8366,2,1,42,20241215
9868,1,1,54,20241121
11040,6,1,100,20240808
7154,2,1,70,20241226
813,3,1,50,20240630
12098,5,1,52,20240705
11146,1,1,67,20250226
2350,2,1,77,20241031
4594,2,1,83,20240711
6511,2,1,59,20250221
11011,2,1,53,20240813
201,2,1,88,20241010
7222,4,1,54,20240511
4930,1,1,89,20240703
562,3,1,56,20240721
11751,5,1,100,20240604
11325,1,1,87,20250113
3238,1,1,65,20240417
5506,2,1,100,20240621
8785,5,1,84,20250218
11036,4,1,70,20240921
10626,2,1,100,20240810
7196,4,1,72,20240901
5906,4,1,71,20241114
4838,2,1,78,20240502
666,1,1,96,20240604
4645,6,1,100,20240813
1894,2,1,100,20240719
442,1,1,44,20241016
9788,6,1,92,20250209
4857,1,1,46,20240519
11133,5,1,100,20250209
11742,2,1,76,20240917
9406,2,1,78,20240520
6609,5,1,100,20250120
11706,2,1,45,20240504
2073,6,1,97,20250203
10329,4,1,50,20240513
8889,4,1,96,20250212
2731,3,1,47,20240724
6404,1,1,83,20240702
7819,5,1,44,20240428
438,4,1,72,20241010
1125,3,1,78,20240526
11209,2,1,83,20240914
3529,4,1,87,20240706
5687,4,1,100,20250222
4880,1,1,89,20240703
11919,1,1,100,20250212
3123,1,1,67,20240310
9739,3,1,70,20240420
9928,6,1,81,20240517
6435,5,1,58,20240618
8644,4,1,87,20240403
11001,4,1,92,20240813
269,5,1,44,20240715
10837,4,1,98,20250225
2808,6,1,43,20240329
2662,5,1,99,20240503
6458,1,1,100,20250217
10914,1,1,54,20240606
10165,6,1,53,20250121
5925,2,1,100,20250218
4946,2,1,56,20240526
6209,5,1,91,20240724
3341,5,1,70,20241209
7154,1,1,40,20240429
10254,5,1,86,20250301
8874,2,1,77,20241119
6724,4,1,88,20240701
4647,3,1,100,20240524
12048,2,1,49,20240530
3913,5,1,98,20240529
4957,5,1,70,20240504
6525,6,1,62,20240903
54,5,1,79,20240517
11468,6,1,100,20240828
4904,1,1,65,20240526
2204,2,1,100,20250220
4302,5,1,77,20250209
5030,6,1,52,20241015
999,5,1,76,20240920
8124,3,1,57,20240622
7002,3,1,77,20250216
